order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI003837,O000770,P0137,1,6108.38,0
OI003838,O001874,P0198,1,1290.69,5
OI003839,O001874,P0175,1,436.15,15
OI003840,O000616,P0069,1,4764.36,0
OI003841,O000616,P0061,2,7304.47,15
OI003842,O002029,P0111,2,2006.08,10
OI003843,O002029,P0160,1,239.79,0
OI003844,O002843,P0156,1,494.07,0
OI003845,O000007,P0139,1,5647.58,0
OI003846,O001299,P0074,1,5563.17,0
OI003847,O003555,P0201,2,494.46,0
OI003848,O001012,P0140,1,5002.18,0
OI003849,O001012,P0223,1,1227.56,0
OI003850,O004149,P0005,1,27369.28,10
OI003851,O003433,P0041,2,4355.59,15
OI003852,O003433,P0033,1,1619.39,0
OI003853,O003433,P0229,1,65.46,0
OI003854,O004062,P0236,2,66.62,5
OI003855,O004062,P0010,2,19891.97,0
OI003856,O001849,P0218,1,170.95,20
OI003857,O003809,P0085,1,557.82,0
OI003858,O003809,P0205,1,3182.03,0
OI003859,O003809,P0009,2,14247.51,0
OI003860,O001451,P0155,1,814.67,15
OI003861,O002943,P0178,1,162.51,0
OI003862,O003208,P0187,1,465.38,10
OI003863,O002618,P0059,1,4076.26,0
OI003864,O002618,P0170,2,525.76,5
OI003865,O002427,P0216,1,256.34,5
OI003866,O000912,P0139,3,5647.58,10
OI003867,O003365,P0111,1,2006.08,0
OI003868,O003128,P0185,1,804.9,0
OI003869,O003128,P0154,2,563.67,5
OI003870,O000459,P0184,1,3368.99,0
OI003871,O000459,P0178,1,162.51,20
OI003872,O002509,P0065,1,260.18,0
OI003873,O001673,P0130,2,4118.41,5
OI003874,O001981,P0075,1,652.01,0
OI003875,O001981,P0166,1,419.38,5
OI003876,O001981,P0034,3,961.34,0
OI003877,O001621,P0077,1,1474.07,0
OI003878,O004058,P0226,1,1175.86,10
OI003879,O001346,P0156,1,494.07,15
OI003880,O001445,P0087,1,4705.42,0
OI003881,O003766,P0217,1,945.42,0
OI003882,O003236,P0189,1,2979.33,0
OI003883,O003236,P0157,1,121.82,15
OI003884,O003236,P0132,2,1237.56,0
OI003885,O003236,P0142,1,2815.41,5
OI003886,O000504,P0162,1,693.18,0
OI003887,O003101,P0017,1,3675.28,0
OI003888,O002423,P0166,1,419.38,0
OI003889,O000081,P0022,2,2319.97,0
OI003890,O000122,P0073,1,2705.6,5
OI003891,O002962,P0089,1,6279.25,0
OI003892,O000336,P0116,1,2403.95,5
OI003893,O003547,P0161,1,593.3,0
OI003894,O003547,P0140,3,5002.18,0
OI003895,O003547,P0130,1,4118.41,0
OI003896,O000644,P0118,1,665.2,0
OI003897,O002718,P0208,1,2265.65,0
OI003898,O001573,P0193,1,2611.49,0
OI003899,O001819,P0234,1,463.28,0
OI003900,O002163,P0010,1,19891.97,0
OI003901,O000880,P0178,2,162.51,5
OI003902,O000880,P0168,1,140.4,0
OI003903,O002608,P0113,3,868.09,15
OI003904,O002608,P0024,1,14577.63,0
OI003905,O000117,P0092,2,2780.61,0
OI003906,O000117,P0237,1,111.58,0
OI003907,O001510,P0046,1,861.09,20
OI003908,O001897,P0061,1,7304.47,5
OI003909,O001897,P0230,1,130.64,5
OI003910,O000493,P0140,1,5002.18,0
OI003911,O000493,P0103,1,1857.64,0
OI003912,O000017,P0115,1,2685.94,0
OI003913,O000017,P0100,1,2671.55,10
OI003914,O002822,P0123,1,402.56,5
OI003915,O001655,P0051,1,446.72,5
OI003916,O001846,P0139,2,5647.58,0
OI003917,O000112,P0197,1,1395.26,10
OI003918,O000473,P0169,1,868.91,0
OI003919,O000647,P0048,1,3922.55,15
OI003920,O003836,P0007,1,37593.96,0
OI003921,O003836,P0240,1,1454.49,20
OI003922,O001482,P0158,1,851.38,0
OI003923,O001205,P0116,1,2403.95,15
OI003924,O000237,P0071,1,8668.54,0
OI003925,O001001,P0098,1,1082.19,0
OI003926,O001001,P0200,1,2664.42,0
OI003927,O001001,P0020,2,31043.1,0
OI003928,O001184,P0158,1,851.38,0
OI003929,O002080,P0017,2,3675.28,0
OI003930,O003687,P0185,1,804.9,20
OI003931,O003687,P0161,1,593.3,0
OI003932,O004175,P0170,1,525.76,0
OI003933,O002842,P0119,2,913.24,0
OI003934,O002842,P0127,1,6001.62,0
OI003935,O002842,P0157,2,121.82,0
OI003936,O002842,P0137,1,6108.38,15
OI003937,O002109,P0127,2,6001.62,0
OI003938,O003406,P0099,1,2204.27,0
OI003939,O003406,P0139,3,5647.58,0
OI003940,O000214,P0039,1,3923.97,0
OI003941,O001500,P0220,1,1073.05,10
OI003942,O001500,P0160,1,239.79,0
OI003943,O000601,P0148,1,1150.31,10
OI003944,O000601,P0235,1,373.21,0
OI003945,O003130,P0112,1,370.66,0
OI003946,O003322,P0130,1,4118.41,0
OI003947,O001228,P0128,1,1434.6,0
OI003948,O003341,P0184,1,3368.99,0
OI003949,O003618,P0217,1,945.42,10
OI003950,O003569,P0040,1,1983.79,15
OI003951,O003569,P0215,1,557.83,0
OI003952,O002694,P0214,1,689.22,20
OI003953,O002694,P0034,2,961.34,0
OI003954,O003674,P0082,2,5774.06,0
OI003955,O003674,P0133,3,6177.4,0
OI003956,O003674,P0148,1,1150.31,0
OI003957,O003674,P0051,1,446.72,0
OI003958,O002422,P0127,1,6001.62,0
OI003959,O000637,P0192,1,2255.96,0
OI003960,O000792,P0010,1,19891.97,0
OI003961,O000792,P0203,1,1221.17,0
OI003962,O000230,P0165,3,476.64,5
OI003963,O000247,P0137,1,6108.38,0
OI003964,O002187,P0082,1,5774.06,5
OI003965,O002187,P0175,1,436.15,0
OI003966,O000848,P0135,1,2707.59,20
OI003967,O000848,P0001,1,17354.67,0
OI003968,O003221,P0103,1,1857.64,5
OI003969,O001194,P0165,1,476.64,0
OI003970,O000046,P0048,1,3922.55,0
OI003971,O000977,P0175,1,436.15,0
OI003972,O000964,P0161,1,593.3,0
OI003973,O003031,P0203,1,1221.17,0
OI003974,O003031,P0061,1,7304.47,10
OI003975,O001579,P0095,3,1634.99,0
OI003976,O002619,P0014,1,9625.58,0
OI003977,O001468,P0179,1,122.86,0
OI003978,O003985,P0069,1,4764.36,0
OI003979,O001585,P0227,1,664.12,0
OI003980,O002780,P0008,1,8836.66,0
OI003981,O000420,P0170,1,525.76,0
OI003982,O001390,P0230,1,130.64,0
OI003983,O001390,P0223,2,1227.56,0
OI003984,O001390,P0093,2,847.03,0
OI003985,O004111,P0194,1,1093.82,15
OI003986,O001976,P0100,1,2671.55,0
OI003987,O001976,P0098,1,1082.19,5
OI003988,O002704,P0187,1,465.38,0
OI003989,O003654,P0159,1,467.06,5
OI003990,O003654,P0085,1,557.82,0
OI003991,O002461,P0176,1,551.82,0
OI003992,O000316,P0117,1,1772.02,0
OI003993,O000316,P0146,1,503.35,0
OI003994,O001683,P0010,1,19891.97,0
OI003995,O002097,P0008,1,8836.66,0
OI003996,O000490,P0173,1,457.65,0
OI003997,O000490,P0032,3,4194.07,0
OI003998,O000672,P0043,1,1760.62,0
OI003999,O000672,P0072,1,4574.79,0
OI004000,O002914,P0231,1,219.41,0
OI004001,O002914,P0139,1,5647.58,0
OI004002,O001625,P0046,2,861.09,5
OI004003,O000902,P0200,1,2664.42,15
OI004004,O003521,P0192,1,2255.96,0
OI004005,O001752,P0088,1,5876.52,10
OI004006,O001752,P0219,2,154.51,0
OI004007,O002117,P0096,1,369.0,0
OI004008,O003633,P0069,1,4764.36,0
OI004009,O003633,P0065,1,260.18,5
OI004010,O002905,P0047,1,3874.69,0
OI004011,O003514,P0240,2,1454.49,0
OI004012,O000433,P0135,1,2707.59,0
OI004013,O000433,P0101,1,1960.89,0
OI004014,O001072,P0118,1,665.2,0
OI004015,O002860,P0152,1,585.57,0
OI004016,O002860,P0101,1,1960.89,0
OI004017,O001833,P0051,2,446.72,5
OI004018,O001833,P0036,1,3928.55,0
OI004019,O001833,P0091,1,1088.09,10
OI004020,O000383,P0212,1,181.25,10
OI004021,O002405,P0209,1,1131.26,0
OI004022,O002405,P0157,1,121.82,5
OI004023,O001441,P0076,2,8191.74,5
OI004024,O000461,P0048,1,3922.55,0
OI004025,O000410,P0164,1,597.92,10
OI004026,O000410,P0064,1,7397.53,0
OI004027,O000410,P0163,2,958.38,0
OI004028,O002073,P0035,1,649.39,10
OI004029,O002073,P0175,2,436.15,10
OI004030,O000038,P0137,1,6108.38,0
OI004031,O003196,P0190,1,2877.47,0
OI004032,O000577,P0148,1,1150.31,10
OI004033,O003760,P0217,1,945.42,0
OI004034,O003760,P0069,1,4764.36,0
OI004035,O003760,P0203,1,1221.17,20
OI004036,O002708,P0101,1,1960.89,0
OI004037,O000498,P0213,1,132.46,0
OI004038,O000714,P0222,1,591.69,0
OI004039,O003156,P0057,1,4668.58,0
OI004040,O003156,P0222,2,591.69,0
OI004041,O003505,P0050,2,418.47,0
OI004042,O001088,P0140,2,5002.18,0
OI004043,O001088,P0231,2,219.41,0
OI004044,O004004,P0237,2,111.58,15
OI004045,O002336,P0147,1,5810.42,0
OI004046,O002336,P0240,1,1454.49,0
OI004047,O000804,P0027,1,42325.85,0
OI004048,O000804,P0088,1,5876.52,0
OI004049,O000804,P0104,1,393.27,0
OI004050,O000804,P0043,1,1760.62,0
OI004051,O002820,P0067,1,1253.82,0
OI004052,O002729,P0021,1,6194.09,0
OI004053,O001455,P0176,2,551.82,20
OI004054,O000640,P0175,1,436.15,0
OI004055,O002896,P0235,1,373.21,20
OI004056,O003529,P0084,1,3021.86,0
OI004057,O000882,P0048,1,3922.55,0
OI004058,O000882,P0137,2,6108.38,0
OI004059,O000882,P0195,1,2663.56,0
OI004060,O001711,P0087,2,4705.42,0
OI004061,O001711,P0185,1,804.9,0
OI004062,O001711,P0239,1,156.01,5
OI004063,O003658,P0124,1,3167.83,5
OI004064,O003129,P0046,2,861.09,0
OI004065,O003129,P0234,1,463.28,5
OI004066,O003268,P0088,1,5876.52,10
OI004067,O003268,P0100,1,2671.55,0
OI004068,O001750,P0043,3,1760.62,0
OI004069,O003148,P0148,3,1150.31,5
OI004070,O002246,P0044,1,3728.15,0
OI004071,O002246,P0104,1,393.27,5
OI004072,O003300,P0151,1,145.51,5
OI004073,O003300,P0057,1,4668.58,5
OI004074,O003515,P0223,1,1227.56,0
OI004075,O000070,P0178,2,162.51,0
OI004076,O000070,P0057,1,4668.58,0
OI004077,O002507,P0088,1,5876.52,15
OI004078,O002507,P0136,2,5721.72,0
OI004079,O002507,P0156,1,494.07,0
OI004080,O003768,P0201,1,494.46,0
OI004081,O000141,P0176,1,551.82,0
OI004082,O000141,P0095,1,1634.99,0
OI004083,O002581,P0027,1,42325.85,0
OI004084,O002581,P0058,1,3276.0,0
OI004085,O000240,P0221,1,172.01,20
OI004086,O003462,P0130,1,4118.41,10
OI004087,O002945,P0028,1,27227.18,10
OI004088,O001592,P0144,1,3418.51,5
OI004089,O001598,P0182,3,1684.15,10
OI004090,O001598,P0101,1,1960.89,10
OI004091,O000187,P0095,3,1634.99,5
OI004092,O000187,P0094,1,2468.94,5
OI004093,O000187,P0007,1,37593.96,0
OI004094,O001098,P0166,2,419.38,0
OI004095,O000395,P0126,1,2271.81,0
OI004096,O000395,P0133,1,6177.4,5
OI004097,O002006,P0068,1,8496.61,0
OI004098,O002006,P0099,1,2204.27,0
OI004099,O001902,P0218,1,170.95,5
OI004100,O002976,P0144,1,3418.51,20
OI004101,O001793,P0084,1,3021.86,0
OI004102,O001793,P0005,1,27369.28,0
OI004103,O001181,P0157,1,121.82,0
OI004104,O000516,P0083,2,993.55,0
OI004105,O000516,P0194,1,1093.82,0
OI004106,O000516,P0125,1,6755.25,0
OI004107,O001912,P0198,2,1290.69,0
OI004108,O001912,P0175,1,436.15,0
OI004109,O001912,P0074,1,5563.17,0
OI004110,O003351,P0212,2,181.25,5
OI004111,O003351,P0067,1,1253.82,10
OI004112,O000207,P0058,1,3276.0,0
OI004113,O000207,P0002,1,33154.13,20
OI004114,O000207,P0050,1,418.47,0
OI004115,O000207,P0079,1,6113.79,5
OI004116,O002215,P0161,1,593.3,0
OI004117,O002215,P0160,2,239.79,0
OI004118,O002215,P0031,2,2125.78,0
OI004119,O000091,P0225,1,594.58,0
OI004120,O000998,P0173,2,457.65,10
OI004121,O000998,P0229,1,65.46,0
OI004122,O000998,P0132,1,1237.56,15
OI004123,O001691,P0212,3,181.25,20
OI004124,O004112,P0148,2,1150.31,20
OI004125,O003250,P0020,1,31043.1,10
OI004126,O003250,P0238,1,814.17,0
OI004127,O003087,P0214,1,689.22,10
OI004128,O001560,P0029,1,4711.37,0
OI004129,O001560,P0234,3,463.28,10
OI004130,O001026,P0124,3,3167.83,0
OI004131,O003593,P0154,1,563.67,15
OI004132,O003593,P0124,2,3167.83,0
OI004133,O001241,P0043,1,1760.62,0
OI004134,O001241,P0013,1,20958.29,0
OI004135,O002866,P0051,1,446.72,0
OI004136,O003407,P0134,1,4969.01,20
OI004137,O003407,P0214,1,689.22,0
OI004138,O001692,P0181,1,1449.37,0
OI004139,O002591,P0086,1,6161.57,0
OI004140,O002591,P0149,1,5457.96,10
OI004141,O002591,P0061,1,7304.47,10
OI004142,O001353,P0069,1,4764.36,0
OI004143,O000124,P0204,1,1452.83,0
OI004144,O000124,P0010,1,19891.97,0
OI004145,O001885,P0023,1,12238.08,10
OI004146,O001953,P0215,1,557.83,20
OI004147,O001953,P0094,2,2468.94,0
OI004148,O002256,P0054,2,2227.8,0
OI004149,O000274,P0101,1,1960.89,0
OI004150,O003727,P0079,1,6113.79,0
OI004151,O003727,P0023,1,12238.08,0
OI004152,O003034,P0084,1,3021.86,5
OI004153,O003063,P0076,1,8191.74,0
OI004154,O002946,P0117,1,1772.02,0
OI004155,O002946,P0028,2,27227.18,0
OI004156,O002831,P0084,1,3021.86,5
OI004157,O002831,P0212,1,181.25,10
OI004158,O003646,P0084,1,3021.86,0
OI004159,O000907,P0052,2,1776.47,0
OI004160,O000907,P0028,1,27227.18,5
OI004161,O001037,P0056,1,1660.83,15
OI004162,O001037,P0187,1,465.38,0
OI004163,O000761,P0045,1,4468.9,0
OI004164,O000987,P0094,1,2468.94,0
OI004165,O000327,P0159,1,467.06,15
OI004166,O002292,P0227,1,664.12,5
OI004167,O000325,P0055,1,1374.35,0
OI004168,O000325,P0210,2,2401.94,0
OI004169,O003676,P0108,1,2164.32,5
OI004170,O003036,P0122,2,6428.59,0
OI004171,O001892,P0187,1,465.38,0
OI004172,O001892,P0217,1,945.42,0
OI004173,O003234,P0135,1,2707.59,5
OI004174,O002598,P0025,1,24964.59,0
OI004175,O002054,P0061,1,7304.47,5
OI004176,O002054,P0205,1,3182.03,0
OI004177,O000296,P0110,1,1982.94,10
OI004178,O001047,P0115,1,2685.94,5
OI004179,O001047,P0218,1,170.95,0
OI004180,O002911,P0082,2,5774.06,5
OI004181,O002911,P0012,1,13712.79,0
OI004182,O001506,P0005,1,27369.28,15
OI004183,O003925,P0159,1,467.06,0
OI004184,O001786,P0069,1,4764.36,20
OI004185,O001716,P0217,2,945.42,0
OI004186,O001716,P0039,1,3923.97,20
OI004187,O000287,P0179,2,122.86,5
OI004188,O002259,P0222,1,591.69,0
OI004189,O004192,P0165,1,476.64,10
OI004190,O001759,P0206,1,1218.7,0
OI004191,O001759,P0028,1,27227.18,0
OI004192,O000887,P0073,1,2705.6,0
OI004193,O001285,P0198,1,1290.69,0
OI004194,O003455,P0203,1,1221.17,0
OI004195,O001363,P0023,1,12238.08,5
OI004196,O001363,P0010,1,19891.97,0
OI004197,O001713,P0199,2,3024.68,0
OI004198,O003964,P0091,1,1088.09,15
OI004199,O001638,P0046,1,861.09,5
OI004200,O001638,P0117,1,1772.02,0
OI004201,O001638,P0099,1,2204.27,0
OI004202,O001674,P0158,2,851.38,10
OI004203,O003787,P0136,1,5721.72,0
OI004204,O003439,P0032,2,4194.07,0
OI004205,O001138,P0179,1,122.86,0
OI004206,O001138,P0152,1,585.57,15
OI004207,O000550,P0135,1,2707.59,10
OI004208,O000550,P0122,2,6428.59,0
OI004209,O003595,P0144,1,3418.51,0
OI004210,O003028,P0016,1,27653.48,0
OI004211,O003028,P0155,1,814.67,0
OI004212,O002725,P0188,1,387.48,0
OI004213,O000809,P0214,1,689.22,15
OI004214,O004036,P0034,1,961.34,0
OI004215,O000871,P0194,1,1093.82,0
OI004216,O001213,P0123,1,402.56,0
OI004217,O001213,P0002,1,33154.13,0
OI004218,O002954,P0070,1,3398.94,10
OI004219,O001718,P0093,1,847.03,0
OI004220,O001718,P0034,1,961.34,0
OI004221,O003736,P0061,1,7304.47,15
OI004222,O003736,P0217,1,945.42,0
OI004223,O002587,P0132,1,1237.56,0
OI004224,O000712,P0135,1,2707.59,5
OI004225,O000712,P0143,1,4173.48,5
OI004226,O000794,P0220,1,1073.05,0
OI004227,O000710,P0197,1,1395.26,0
OI004228,O002481,P0090,1,8442.22,20
OI004229,O002041,P0103,1,1857.64,0
OI004230,O002371,P0042,1,1854.22,10
OI004231,O000991,P0228,2,210.24,0
OI004232,O002378,P0036,1,3928.55,0
OI004233,O002378,P0240,1,1454.49,0
OI004234,O000708,P0085,1,557.82,0
OI004235,O000123,P0143,1,4173.48,0
OI004236,O003779,P0208,1,2265.65,0
OI004237,O003779,P0234,1,463.28,0
OI004238,O001604,P0208,1,2265.65,0
OI004239,O001604,P0199,2,3024.68,0
OI004240,O001297,P0110,2,1982.94,10
OI004241,O000925,P0107,1,1989.69,0
OI004242,O000925,P0015,2,26984.72,5
OI004243,O003526,P0084,1,3021.86,10
OI004244,O003316,P0222,1,591.69,5
OI004245,O003316,P0198,1,1290.69,0
OI004246,O003316,P0150,1,4472.37,0
OI004247,O000492,P0130,2,4118.41,0
OI004248,O000492,P0107,2,1989.69,5
OI004249,O000082,P0203,2,1221.17,0
OI004250,O004037,P0194,1,1093.82,5
OI004251,O004037,P0116,1,2403.95,0
OI004252,O003803,P0138,1,3724.99,0
OI004253,O002586,P0114,1,2920.73,10
OI004254,O001304,P0072,2,4574.79,10
OI004255,O001304,P0077,1,1474.07,5
OI004256,O001304,P0221,1,172.01,0
OI004257,O003411,P0043,1,1760.62,15
OI004258,O003411,P0036,1,3928.55,15
OI004259,O001755,P0127,1,6001.62,20
OI004260,O003998,P0181,1,1449.37,0
OI004261,O000787,P0087,1,4705.42,0
OI004262,O000787,P0131,1,4419.55,0
OI004263,O001075,P0087,2,4705.42,5
OI004264,O003146,P0190,1,2877.47,5
OI004265,O003146,P0229,3,65.46,0
OI004266,O002347,P0172,3,254.88,0
OI004267,O003800,P0072,1,4574.79,5
OI004268,O003800,P0139,2,5647.58,0
OI004269,O001277,P0162,1,693.18,0
OI004270,O001880,P0087,1,4705.42,0
OI004271,O000860,P0188,1,387.48,0
OI004272,O001614,P0151,1,145.51,10
OI004273,O001614,P0109,1,1042.66,0
OI004274,O001734,P0094,1,2468.94,0
OI004275,O003954,P0204,1,1452.83,0
OI004276,O003954,P0222,1,591.69,5
OI004277,O003170,P0082,1,5774.06,15
OI004278,O001097,P0202,1,1841.6,0
OI004279,O003107,P0183,1,3302.91,20
OI004280,O003107,P0216,1,256.34,0
OI004281,O003600,P0158,1,851.38,0
OI004282,O003189,P0074,1,5563.17,0
OI004283,O003189,P0046,1,861.09,0
OI004284,O003189,P0129,1,6571.24,0
OI004285,O003244,P0033,1,1619.39,0
OI004286,O003244,P0078,1,8872.72,0
OI004287,O000866,P0158,1,851.38,0
OI004288,O000468,P0234,1,463.28,5
OI004289,O000468,P0031,1,2125.78,0
OI004290,O000468,P0022,1,2319.97,0
OI004291,O000468,P0208,1,2265.65,0
OI004292,O003498,P0178,1,162.51,0
OI004293,O000244,P0110,1,1982.94,5
OI004294,O000244,P0086,1,6161.57,5
OI004295,O003655,P0007,1,37593.96,0
OI004296,O003655,P0035,2,649.39,0
OI004297,O003655,P0239,1,156.01,15
OI004298,O003346,P0218,1,170.95,0
OI004299,O003346,P0002,1,33154.13,0
OI004300,O003905,P0226,1,1175.86,0
OI004301,O000107,P0011,2,27843.9,15
OI004302,O000107,P0040,1,1983.79,0
OI004303,O000107,P0206,1,1218.7,0
OI004304,O002707,P0079,2,6113.79,0
OI004305,O002707,P0096,1,369.0,0
OI004306,O002638,P0164,2,597.92,0
OI004307,O002638,P0059,1,4076.26,15
OI004308,O002639,P0151,1,145.51,0
OI004309,O003463,P0166,1,419.38,5
OI004310,O000482,P0225,1,594.58,0
OI004311,O000118,P0060,2,4494.03,10
OI004312,O000735,P0019,2,14263.93,0
OI004313,O000412,P0061,1,7304.47,0
OI004314,O001249,P0034,1,961.34,5
OI004315,O001107,P0165,1,476.64,10
OI004316,O000353,P0225,1,594.58,0
OI004317,O000353,P0212,1,181.25,0
OI004318,O003232,P0227,1,664.12,20
OI004319,O003232,P0212,1,181.25,0
OI004320,O004197,P0030,1,2799.05,0
OI004321,O000774,P0205,1,3182.03,0
OI004322,O000774,P0084,1,3021.86,0
OI004323,O000774,P0223,2,1227.56,0
OI004324,O000774,P0082,1,5774.06,0
OI004325,O003053,P0018,1,43480.94,0
OI004326,O003541,P0054,1,2227.8,0
OI004327,O004078,P0002,1,33154.13,5
OI004328,O000180,P0083,1,993.55,0
OI004329,O000180,P0088,2,5876.52,0
OI004330,O000180,P0124,1,3167.83,0
OI004331,O000351,P0009,1,14247.51,20
OI004332,O000351,P0134,1,4969.01,10
OI004333,O001856,P0053,1,4564.56,15
OI004334,O003867,P0163,1,958.38,0
OI004335,O002179,P0163,1,958.38,0
OI004336,O002179,P0109,1,1042.66,0
OI004337,O000698,P0143,1,4173.48,0
OI004338,O000698,P0189,1,2979.33,0
OI004339,O000698,P0047,1,3874.69,0
OI004340,O003490,P0175,1,436.15,0
OI004341,O003490,P0026,1,43655.64,0
OI004342,O003490,P0073,1,2705.6,0
OI004343,O001863,P0078,1,8872.72,0
OI004344,O001863,P0073,1,2705.6,0
OI004345,O001863,P0218,1,170.95,0
OI004346,O001863,P0134,1,4969.01,0
OI004347,O003626,P0135,1,2707.59,0
OI004348,O003626,P0158,2,851.38,0
OI004349,O001801,P0099,1,2204.27,0
OI004350,O001801,P0151,1,145.51,0
OI004351,O000365,P0159,1,467.06,5
OI004352,O002361,P0184,2,3368.99,15
OI004353,O002361,P0126,1,2271.81,5
OI004354,O002795,P0037,2,324.95,10
OI004355,O001258,P0128,1,1434.6,15
OI004356,O002134,P0218,1,170.95,0
OI004357,O001943,P0177,1,691.82,0
OI004358,O002407,P0240,2,1454.49,0
OI004359,O000030,P0057,1,4668.58,0
OI004360,O001608,P0109,2,1042.66,0
OI004361,O001608,P0115,1,2685.94,0
OI004362,O001608,P0231,1,219.41,0
OI004363,O001608,P0164,1,597.92,20
OI004364,O002802,P0202,1,1841.6,0
OI004365,O003873,P0113,1,868.09,0
OI004366,O003761,P0185,1,804.9,0
OI004367,O003761,P0075,1,652.01,5
OI004368,O003761,P0165,1,476.64,0
OI004369,O001010,P0106,1,1690.33,15
OI004370,O001010,P0039,1,3923.97,0
OI004371,O000569,P0192,1,2255.96,5
OI004372,O000278,P0002,1,33154.13,15
OI004373,O001552,P0034,1,961.34,0
OI004374,O001552,P0094,1,2468.94,5
OI004375,O003456,P0217,1,945.42,0
OI004376,O003456,P0132,1,1237.56,0
OI004377,O001246,P0190,1,2877.47,0
OI004378,O001246,P0181,1,1449.37,0
OI004379,O004142,P0043,2,1760.62,5
OI004380,O000442,P0236,1,66.62,5
OI004381,O001459,P0095,1,1634.99,0
OI004382,O001944,P0074,2,5563.17,0
OI004383,O001836,P0054,1,2227.8,0
OI004384,O001836,P0018,2,43480.94,0
OI004385,O001836,P0135,1,2707.59,0
OI004386,O000317,P0056,1,1660.83,5
OI004387,O000109,P0207,1,3333.53,0
OI004388,O000109,P0209,1,1131.26,5
OI004389,O003847,P0045,2,4468.9,5
OI004390,O003769,P0182,2,1684.15,15
OI004391,O003769,P0140,1,5002.18,0
OI004392,O003147,P0207,2,3333.53,5
OI004393,O003147,P0209,1,1131.26,5
OI004394,O003484,P0028,3,27227.18,0
OI004395,O003428,P0189,1,2979.33,15
OI004396,O003428,P0035,1,649.39,5
OI004397,O003428,P0049,2,2755.84,0
OI004398,O001775,P0215,1,557.83,0
OI004399,O001775,P0017,2,3675.28,0
OI004400,O002380,P0033,1,1619.39,0
OI004401,O002380,P0052,1,1776.47,0
OI004402,O000101,P0156,2,494.07,5
OI004403,O001844,P0037,1,324.95,5
OI004404,O001749,P0225,1,594.58,0
OI004405,O004171,P0216,1,256.34,0
OI004406,O004171,P0166,2,419.38,0
OI004407,O003305,P0002,1,33154.13,0
OI004408,O003305,P0161,1,593.3,0
OI004409,O002679,P0079,1,6113.79,0
OI004410,O000549,P0160,1,239.79,10
OI004411,O001182,P0024,1,14577.63,15
OI004412,O001182,P0016,1,27653.48,0
OI004413,O002716,P0097,1,2710.21,10
OI004414,O000295,P0190,1,2877.47,5
OI004415,O000295,P0003,1,7696.02,0
OI004416,O003187,P0227,1,664.12,0
OI004417,O003489,P0024,1,14577.63,0
OI004418,O003489,P0134,1,4969.01,15
OI004419,O001159,P0063,1,2204.83,0
OI004420,O004095,P0107,1,1989.69,0
OI004421,O004095,P0068,1,8496.61,0
OI004422,O003222,P0126,1,2271.81,15
OI004423,O001866,P0041,1,4355.59,0
OI004424,O001866,P0053,2,4564.56,10
OI004425,O001866,P0184,2,3368.99,0
OI004426,O001399,P0142,3,2815.41,15
OI004427,O000974,P0119,3,913.24,5
OI004428,O003166,P0089,1,6279.25,0
OI004429,O000204,P0007,3,37593.96,0
OI004430,O001777,P0137,2,6108.38,0
OI004431,O001777,P0043,1,1760.62,5
OI004432,O003355,P0197,1,1395.26,0
OI004433,O001790,P0121,1,6600.07,0
OI004434,O003257,P0104,3,393.27,0
OI004435,O001452,P0133,3,6177.4,15
OI004436,O001452,P0181,1,1449.37,5
OI004437,O001452,P0023,1,12238.08,0
OI004438,O001375,P0171,1,541.45,20
OI004439,O001375,P0117,1,1772.02,0
OI004440,O002625,P0046,1,861.09,0
OI004441,O003762,P0202,1,1841.6,0
OI004442,O003762,P0047,1,3874.69,0
OI004443,O004021,P0231,1,219.41,0
OI004444,O003701,P0090,1,8442.22,0
OI004445,O003701,P0123,1,402.56,0
OI004446,O004159,P0119,1,913.24,0
OI004447,O001039,P0083,1,993.55,0
OI004448,O002774,P0067,2,1253.82,0
OI004449,O002235,P0192,2,2255.96,0
OI004450,O002235,P0093,2,847.03,0
OI004451,O000011,P0144,1,3418.51,0
OI004452,O000011,P0161,1,593.3,15
OI004453,O000011,P0069,1,4764.36,5
OI004454,O002648,P0124,1,3167.83,0
OI004455,O002648,P0035,1,649.39,0
OI004456,O003875,P0098,2,1082.19,5
OI004457,O003875,P0040,3,1983.79,0
OI004458,O002997,P0221,2,172.01,10
OI004459,O001427,P0147,1,5810.42,10
OI004460,O001404,P0009,1,14247.51,5
OI004461,O001020,P0084,1,3021.86,5
OI004462,O001020,P0037,1,324.95,5
OI004463,O001020,P0159,1,467.06,20
OI004464,O001020,P0024,1,14577.63,0
OI004465,O000781,P0131,1,4419.55,20
OI004466,O000781,P0210,1,2401.94,0
OI004467,O000719,P0199,2,3024.68,10
OI004468,O001908,P0219,1,154.51,15
OI004469,O003913,P0172,1,254.88,0
OI004470,O001216,P0190,1,2877.47,0
OI004471,O001216,P0117,3,1772.02,0
OI004472,O002394,P0098,1,1082.19,20
OI004473,O002785,P0231,1,219.41,5
OI004474,O002785,P0169,1,868.91,20
OI004475,O000736,P0142,1,2815.41,0
OI004476,O000575,P0062,2,2997.43,0
OI004477,O002432,P0187,1,465.38,0
OI004478,O002432,P0027,1,42325.85,20
OI004479,O000324,P0101,1,1960.89,5
OI004480,O003038,P0014,1,9625.58,0
OI004481,O003038,P0141,2,6262.04,0
