order_item_id,order_id,customer_id,product_id,category,product_name,order_date,order_status,quantity,unit_price,discount_pct,line_revenue,review_score,estimated_delivery_date,actual_delivery_date,delay_days
OI004324,O000774,C00036,P0082,Home & Kitchen,Vacuum Cleaner,2024-11-19,Returned,1,5774.06,0.0,5774.06,4.0,2024-11-24,2024-11-27,3.0
OI004325,O003053,C00564,P0018,Electronics,USB-C Hub - Variant 3,2023-03-02,Cancelled,1,43480.94,0.0,43480.94,,,,
OI004326,O003541,C01106,P0054,Fashion,Analog Watch - Variant 3,2023-03-11,Delivered,1,2227.8,0.0,2227.8,3.0,2023-03-18,2023-03-21,3.0
OI004327,O004078,C01550,P0002,Electronics,Wireless Earbuds - Variant 2,2024-05-19,Shipped,1,33154.13,5.0,31496.42,,,,
OI004328,O000180,C00408,P0083,Home & Kitchen,Vacuum Cleaner - Variant 2,2023-11-06,Shipped,1,993.55,0.0,993.55,,,,
OI004329,O000180,C00408,P0088,Home & Kitchen,Curtains,2023-11-06,Shipped,2,5876.52,0.0,11753.04,,,,
OI004330,O000180,C00408,P0124,Sports & Fitness,Adjustable Dumbbells,2023-11-06,Shipped,1,3167.83,0.0,3167.83,,,,
OI004331,O000351,C00047,P0009,Electronics,Smartwatch - Variant 3,2024-02-10,Shipped,1,14247.51,20.0,11398.01,,,,
OI004332,O000351,C00047,P0134,Sports & Fitness,Football - Variant 2,2024-02-10,Shipped,1,4969.01,10.0,4472.11,,,,
OI004333,O001856,C00983,P0053,Fashion,Analog Watch - Variant 2,2024-01-19,Delivered,1,4564.56,15.0,3879.88,4.0,2024-01-24,2024-01-26,2.0
OI004334,O003867,C00885,P0163,Books,Biography,2023-09-01,Returned,1,958.38,0.0,958.38,4.0,2023-09-08,2023-09-08,0.0
OI004335,O002179,C00134,P0163,Books,Biography,2023-09-18,Delivered,1,958.38,0.0,958.38,3.0,2023-09-25,2023-09-23,-2.0
OI004336,O002179,C00134,P0109,Beauty & Personal Care,Perfume,2023-09-18,Delivered,1,1042.66,0.0,1042.66,3.0,2023-09-25,2023-09-23,-2.0
OI004337,O000698,C01324,P0143,Sports & Fitness,Gym Bag - Variant 2,2023-05-14,Returned,1,4173.48,0.0,4173.48,4.0,2023-05-20,2023-05-18,-2.0
OI004338,O000698,C01324,P0189,Toys & Baby,Baby Stroller - Variant 3,2023-05-14,Returned,1,2979.33,0.0,2979.33,4.0,2023-05-20,2023-05-18,-2.0
OI004339,O000698,C01324,P0047,Fashion,Sunglasses - Variant 2,2023-05-14,Returned,1,3874.69,0.0,3874.69,4.0,2023-05-20,2023-05-18,-2.0
OI004340,O003490,C00056,P0175,Books,History Book,2024-12-12,Delivered,1,436.15,0.0,436.15,4.0,2024-12-16,2024-12-18,2.0
OI004341,O003490,C00056,P0026,Electronics,4K Webcam - Variant 2,2024-12-12,Delivered,1,43655.64,0.0,43655.64,4.0,2024-12-16,2024-12-18,2.0
OI004342,O003490,C00056,P0073,Home & Kitchen,Bed Sheet Set,2024-12-12,Delivered,1,2705.6,0.0,2705.6,4.0,2024-12-16,2024-12-18,2.0
OI004343,O001863,C01099,P0078,Home & Kitchen,Table Lamp - Variant 3,2023-03-13,Returned,1,8872.72,0.0,8872.72,4.0,2023-03-19,2023-03-19,0.0
OI004344,O001863,C01099,P0073,Home & Kitchen,Bed Sheet Set,2023-03-13,Returned,1,2705.6,0.0,2705.6,4.0,2023-03-19,2023-03-19,0.0
OI004345,O001863,C01099,P0218,Grocery,Assorted Snacks Box - Variant 2,2023-03-13,Returned,1,170.95,0.0,170.95,4.0,2023-03-19,2023-03-19,0.0
OI004346,O001863,C01099,P0134,Sports & Fitness,Football - Variant 2,2023-03-13,Returned,1,4969.01,0.0,4969.01,4.0,2023-03-19,2023-03-19,0.0
OI004347,O003626,C01307,P0135,Sports & Fitness,Football - Variant 3,2023-07-14,Delivered,1,2707.59,0.0,2707.59,4.0,2023-07-21,2023-07-24,3.0
OI004348,O003626,C01307,P0158,Books,Cookbook - Variant 2,2023-07-14,Delivered,2,851.38,0.0,1702.76,4.0,2023-07-21,2023-07-24,3.0
OI004349,O001801,C00795,P0099,Beauty & Personal Care,Hair Dryer - Variant 3,2023-12-07,Delivered,1,2204.27,0.0,2204.27,5.0,2023-12-14,2023-12-12,-2.0
OI004350,O001801,C00795,P0151,Books,Self-Help Bestseller,2023-12-07,Delivered,1,145.51,0.0,145.51,5.0,2023-12-14,2023-12-12,-2.0
OI004351,O000365,C00909,P0159,Books,Cookbook - Variant 3,2023-11-18,Delivered,1,467.06,5.0,443.71,5.0,2023-11-25,2023-11-24,-1.0
OI004352,O002361,C01451,P0184,Toys & Baby,Remote Control Car,2024-10-12,Shipped,2,3368.99,15.0,5727.28,,,,
OI004353,O002361,C01451,P0126,Sports & Fitness,Adjustable Dumbbells - Variant 3,2024-10-12,Shipped,1,2271.81,5.0,2158.22,,,,
OI004354,O002795,C01351,P0037,Fashion,Running Shoes,2023-08-16,Shipped,2,324.95,10.0,584.91,,,,
OI004355,O001258,C00287,P0128,Sports & Fitness,Resistance Bands - Variant 2,2024-06-22,Cancelled,1,1434.6,15.0,1219.41,,,,
OI004356,O002134,C00450,P0218,Grocery,Assorted Snacks Box - Variant 2,2023-06-03,Cancelled,1,170.95,0.0,170.95,,,,
OI004357,O001943,C01263,P0177,Books,History Book - Variant 3,2024-04-01,Delivered,1,691.82,0.0,691.82,5.0,2024-04-06,2024-04-04,-2.0
OI004358,O002407,C00143,P0240,Grocery,Spice Combo Pack - Variant 3,2023-01-01,Delivered,2,1454.49,0.0,2908.98,4.0,2023-01-07,2023-01-08,1.0
OI004359,O000030,C00890,P0057,Fashion,Sneakers - Variant 3,2024-12-21,Delivered,1,4668.58,0.0,4668.58,4.0,2024-12-26,2024-12-26,0.0
OI004360,O001608,C00350,P0109,Beauty & Personal Care,Perfume,2023-10-06,Returned,2,1042.66,0.0,2085.32,5.0,2023-10-12,2023-10-10,-2.0
OI004361,O001608,C00350,P0115,Beauty & Personal Care,Face Wash,2023-10-06,Returned,1,2685.94,0.0,2685.94,5.0,2023-10-12,2023-10-10,-2.0
OI004362,O001608,C00350,P0231,Grocery,Almonds 250g - Variant 3,2023-10-06,Returned,1,219.41,0.0,219.41,5.0,2023-10-12,2023-10-10,-2.0
OI004363,O001608,C00350,P0164,Books,Biography - Variant 2,2023-10-06,Returned,1,597.92,20.0,478.34,5.0,2023-10-12,2023-10-10,-2.0
OI004364,O002802,C00912,P0202,Toys & Baby,Diaper Pack,2023-11-08,Cancelled,1,1841.6,0.0,1841.6,,,,
OI004365,O003873,C01503,P0113,Beauty & Personal Care,Shampoo Combo - Variant 2,2024-07-15,Delivered,1,868.09,0.0,868.09,3.0,2024-07-19,2024-07-23,4.0
OI004366,O003761,C01123,P0185,Toys & Baby,Remote Control Car - Variant 2,2023-11-22,Returned,1,804.9,0.0,804.9,3.0,2023-11-26,2023-11-27,1.0
OI004367,O003761,C01123,P0075,Home & Kitchen,Bed Sheet Set - Variant 3,2023-11-22,Returned,1,652.01,5.0,619.41,3.0,2023-11-26,2023-11-27,1.0
OI004368,O003761,C01123,P0165,Books,Biography - Variant 3,2023-11-22,Returned,1,476.64,0.0,476.64,3.0,2023-11-26,2023-11-27,1.0
OI004369,O001010,C00469,P0106,Beauty & Personal Care,Moisturizer,2023-07-21,Delivered,1,1690.33,15.0,1436.78,3.0,2023-07-26,2023-07-24,-2.0
OI004370,O001010,C00469,P0039,Fashion,Running Shoes - Variant 3,2023-07-21,Delivered,1,3923.97,0.0,3923.97,3.0,2023-07-26,2023-07-24,-2.0
OI004371,O000569,C00103,P0192,Toys & Baby,Soft Toy - Variant 3,2023-11-21,Delivered,1,2255.96,5.0,2143.16,3.0,2023-11-26,2023-11-28,2.0
OI004372,O000278,C00180,P0002,Electronics,Wireless Earbuds - Variant 2,2023-02-27,Delivered,1,33154.13,15.0,28181.01,5.0,2023-03-03,2023-03-02,-1.0
OI004373,O001552,C01290,P0034,Fashion,Denim Jacket,2023-04-19,Returned,1,961.34,0.0,961.34,5.0,2023-04-26,2023-04-24,-2.0
OI004374,O001552,C01290,P0094,Beauty & Personal Care,Sunscreen SPF50,2023-04-19,Returned,1,2468.94,5.0,2345.49,5.0,2023-04-26,2023-04-24,-2.0
OI004375,O003456,C01083,P0217,Grocery,Assorted Snacks Box,2023-03-02,Delivered,1,945.42,0.0,945.42,4.0,2023-03-09,2023-03-09,0.0
OI004376,O003456,C01083,P0132,Sports & Fitness,Cricket Bat - Variant 3,2023-03-02,Delivered,1,1237.56,0.0,1237.56,4.0,2023-03-09,2023-03-09,0.0
OI004377,O001246,C00623,P0190,Toys & Baby,Soft Toy,2024-06-25,Cancelled,1,2877.47,0.0,2877.47,,,,
OI004378,O001246,C00623,P0181,Toys & Baby,Building Blocks Set,2024-06-25,Cancelled,1,1449.37,0.0,1449.37,,,,
OI004379,O004142,C00063,P0043,Fashion,Leather Wallet,2024-05-24,Delivered,2,1760.62,5.0,3345.18,3.0,2024-05-31,2024-06-01,1.0
OI004380,O000442,C01021,P0236,Grocery,Breakfast Cereal - Variant 2,2023-04-14,Returned,1,66.62,5.0,63.29,3.0,2023-04-20,2023-04-22,2.0
OI004381,O001459,C00956,P0095,Beauty & Personal Care,Sunscreen SPF50 - Variant 2,2024-04-08,Shipped,1,1634.99,0.0,1634.99,,,,
OI004382,O001944,C01528,P0074,Home & Kitchen,Bed Sheet Set - Variant 2,2024-09-27,Delivered,2,5563.17,0.0,11126.34,4.0,2024-10-02,2024-10-05,3.0
OI004383,O001836,C00019,P0054,Fashion,Analog Watch - Variant 3,2023-10-24,Delivered,1,2227.8,0.0,2227.8,2.0,2023-10-28,2023-10-29,1.0
OI004384,O001836,C00019,P0018,Electronics,USB-C Hub - Variant 3,2023-10-24,Delivered,2,43480.94,0.0,86961.88,2.0,2023-10-28,2023-10-29,1.0
OI004385,O001836,C00019,P0135,Sports & Fitness,Football - Variant 3,2023-10-24,Delivered,1,2707.59,0.0,2707.59,2.0,2023-10-28,2023-10-29,1.0
OI004386,O000317,C00360,P0056,Fashion,Sneakers - Variant 2,2023-05-01,Delivered,1,1660.83,5.0,1577.79,4.0,2023-05-08,2023-05-08,0.0
OI004387,O000109,C01169,P0207,Toys & Baby,Kids Bicycle - Variant 3,2024-07-18,Shipped,1,3333.53,0.0,3333.53,,,,
OI004388,O000109,C01169,P0209,Toys & Baby,Board Game - Variant 2,2024-07-18,Shipped,1,1131.26,5.0,1074.7,,,,
OI004389,O003847,C00229,P0045,Fashion,Leather Wallet - Variant 3,2024-07-02,Cancelled,2,4468.9,5.0,8490.91,,,,
OI004390,O003769,C01342,P0182,Toys & Baby,Building Blocks Set - Variant 2,2023-08-22,Delivered,2,1684.15,15.0,2863.06,5.0,2023-08-27,2023-08-27,0.0
OI004391,O003769,C01342,P0140,Sports & Fitness,Skipping Rope - Variant 2,2023-08-22,Delivered,1,5002.18,0.0,5002.18,5.0,2023-08-27,2023-08-27,0.0
OI004392,O003147,C00706,P0207,Toys & Baby,Kids Bicycle - Variant 3,2024-02-06,Delivered,2,3333.53,5.0,6333.71,4.0,2024-02-13,2024-02-15,2.0
OI004393,O003147,C00706,P0209,Toys & Baby,Board Game - Variant 2,2024-02-06,Delivered,1,1131.26,5.0,1074.7,4.0,2024-02-13,2024-02-15,2.0
OI004394,O003484,C01597,P0028,Electronics,Smartphone Case,2023-07-20,Delivered,3,27227.18,0.0,81681.54,4.0,2023-07-27,2023-07-30,3.0
OI004395,O003428,C00983,P0189,Toys & Baby,Baby Stroller - Variant 3,2023-08-11,Cancelled,1,2979.33,15.0,2532.43,,,,
OI004396,O003428,C00983,P0035,Fashion,Denim Jacket - Variant 2,2023-08-11,Cancelled,1,649.39,5.0,616.92,,,,
OI004397,O003428,C00983,P0049,Fashion,Backpack,2023-08-11,Cancelled,2,2755.84,0.0,5511.68,,,,
OI004398,O001775,C01468,P0215,Grocery,Cooking Oil 1L - Variant 2,2024-04-28,Shipped,1,557.83,0.0,557.83,,,,
OI004399,O001775,C01468,P0017,Electronics,USB-C Hub - Variant 2,2024-04-28,Shipped,2,3675.28,0.0,7350.56,,,,
OI004400,O002380,C00816,P0033,Fashion,Cotton T-Shirt - Variant 3,2024-01-12,Delivered,1,1619.39,0.0,1619.39,4.0,2024-01-16,2024-01-14,-2.0
OI004401,O002380,C00816,P0052,Fashion,Analog Watch,2024-01-12,Delivered,1,1776.47,0.0,1776.47,4.0,2024-01-16,2024-01-14,-2.0
OI004402,O000101,C00521,P0156,Books,Fiction Novel - Variant 3,2023-08-24,Delivered,2,494.07,5.0,938.73,4.0,2023-08-28,2023-08-30,2.0
OI004403,O001844,C00494,P0037,Fashion,Running Shoes,2023-07-08,Delivered,1,324.95,5.0,308.7,4.0,2023-07-13,2023-07-16,3.0
OI004404,O001749,C01070,P0225,Grocery,Instant Noodles Pack - Variant 3,2024-10-07,Returned,1,594.58,0.0,594.58,5.0,2024-10-12,2024-10-10,-2.0
OI004405,O004171,C00738,P0216,Grocery,Cooking Oil 1L - Variant 3,2023-11-14,Delivered,1,256.34,0.0,256.34,5.0,2023-11-20,2023-11-18,-2.0
OI004406,O004171,C00738,P0166,Books,Business Strategy Book,2023-11-14,Delivered,2,419.38,0.0,838.76,5.0,2023-11-20,2023-11-18,-2.0
OI004407,O003305,C00049,P0002,Electronics,Wireless Earbuds - Variant 2,2024-04-18,Delivered,1,33154.13,0.0,33154.13,5.0,2024-04-22,2024-04-21,-1.0
OI004408,O003305,C00049,P0161,Books,Children's Story Set - Variant 2,2024-04-18,Delivered,1,593.3,0.0,593.3,5.0,2024-04-22,2024-04-21,-1.0
OI004409,O002679,C00402,P0079,Home & Kitchen,Storage Organizer,2023-11-26,Shipped,1,6113.79,0.0,6113.79,,,,
OI004410,O000549,C00736,P0160,Books,Children's Story Set,2023-12-23,Delivered,1,239.79,10.0,215.81,3.0,2023-12-28,2023-12-28,0.0
OI004411,O001182,C00358,P0024,Electronics,Mechanical Keyboard - Variant 3,2023-12-06,Returned,1,14577.63,15.0,12390.99,3.0,2023-12-11,2023-12-13,2.0
OI004412,O001182,C00358,P0016,Electronics,USB-C Hub,2023-12-06,Returned,1,27653.48,0.0,27653.48,3.0,2023-12-11,2023-12-13,2.0
OI004413,O002716,C01566,P0097,Beauty & Personal Care,Hair Dryer,2023-08-21,Delivered,1,2710.21,10.0,2439.19,3.0,2023-08-25,2023-08-26,1.0
OI004414,O000295,C00589,P0190,Toys & Baby,Soft Toy,2024-04-23,Delivered,1,2877.47,5.0,2733.6,4.0,2024-04-27,2024-04-25,-2.0
OI004415,O000295,C00589,P0003,Electronics,Wireless Earbuds - Variant 3,2024-04-23,Delivered,1,7696.02,0.0,7696.02,4.0,2024-04-27,2024-04-25,-2.0
OI004416,O003187,C01382,P0227,Grocery,Honey 500g - Variant 2,2023-07-28,Delivered,1,664.12,0.0,664.12,4.0,2023-08-01,2023-07-30,-2.0
OI004417,O003489,C00445,P0024,Electronics,Mechanical Keyboard - Variant 3,2024-09-08,Returned,1,14577.63,0.0,14577.63,1.0,2024-09-13,2024-09-23,10.0
OI004418,O003489,C00445,P0134,Sports & Fitness,Football - Variant 2,2024-09-08,Returned,1,4969.01,15.0,4223.66,1.0,2024-09-13,2024-09-23,10.0
OI004419,O001159,C01328,P0063,Home & Kitchen,Non-stick Cookware Set - Variant 3,2024-03-09,Delivered,1,2204.83,0.0,2204.83,5.0,2024-03-15,2024-03-15,0.0
OI004420,O004095,C01026,P0107,Beauty & Personal Care,Moisturizer - Variant 2,2023-12-05,Delivered,1,1989.69,0.0,1989.69,4.0,2023-12-10,2023-12-10,0.0
OI004421,O004095,C01026,P0068,Home & Kitchen,Air Fryer - Variant 2,2023-12-05,Delivered,1,8496.61,0.0,8496.61,4.0,2023-12-10,2023-12-10,0.0
OI004422,O003222,C00567,P0126,Sports & Fitness,Adjustable Dumbbells - Variant 3,2023-01-25,Shipped,1,2271.81,15.0,1931.04,,,,
OI004423,O001866,C00255,P0041,Fashion,Formal Shirt - Variant 2,2023-01-23,Returned,1,4355.59,0.0,4355.59,3.0,2023-01-28,2023-01-31,3.0
OI004424,O001866,C00255,P0053,Fashion,Analog Watch - Variant 2,2023-01-23,Returned,2,4564.56,10.0,8216.21,3.0,2023-01-28,2023-01-31,3.0
OI004425,O001866,C00255,P0184,Toys & Baby,Remote Control Car,2023-01-23,Returned,2,3368.99,0.0,6737.98,3.0,2023-01-28,2023-01-31,3.0
OI004426,O001399,C00518,P0142,Sports & Fitness,Gym Bag,2023-12-20,Cancelled,3,2815.41,15.0,7179.3,,,,
OI004427,O000974,C01376,P0119,Beauty & Personal Care,Nail Care Kit - Variant 2,2023-07-26,Delivered,3,913.24,5.0,2602.73,4.0,2023-07-31,2023-08-01,1.0
OI004428,O003166,C00191,P0089,Home & Kitchen,Curtains - Variant 2,2024-02-14,Delivered,1,6279.25,0.0,6279.25,4.0,2024-02-19,2024-02-19,0.0
OI004429,O000204,C00651,P0007,Electronics,Smartwatch,2023-02-19,Delivered,3,37593.96,0.0,112781.88,2.0,2023-02-23,2023-02-25,2.0
OI004430,O001777,C01358,P0137,Sports & Fitness,Fitness Tracker - Variant 2,2023-09-04,Shipped,2,6108.38,0.0,12216.76,,,,
OI004431,O001777,C01358,P0043,Fashion,Leather Wallet,2023-09-04,Shipped,1,1760.62,5.0,1672.59,,,,
OI004432,O003355,C00731,P0197,Toys & Baby,Baby Feeding Bottle - Variant 2,2024-02-07,Delivered,1,1395.26,0.0,1395.26,5.0,2024-02-14,2024-02-12,-2.0
OI004433,O001790,C00782,P0121,Sports & Fitness,Yoga Mat,2023-02-24,Cancelled,1,6600.07,0.0,6600.07,,,,
OI004434,O003257,C00433,P0104,Beauty & Personal Care,Lipstick Set - Variant 2,2023-09-07,Delivered,3,393.27,0.0,1179.81,2.0,2023-09-12,2023-09-15,3.0
OI004435,O001452,C01039,P0133,Sports & Fitness,Football,2024-08-08,Returned,3,6177.4,15.0,15752.37,1.0,2024-08-14,2024-08-23,9.0
OI004436,O001452,C01039,P0181,Toys & Baby,Building Blocks Set,2024-08-08,Returned,1,1449.37,5.0,1376.9,1.0,2024-08-14,2024-08-23,9.0
OI004437,O001452,C01039,P0023,Electronics,Mechanical Keyboard - Variant 2,2024-08-08,Returned,1,12238.08,0.0,12238.08,1.0,2024-08-14,2024-08-23,9.0
OI004438,O001375,C01573,P0171,Books,Comic Book Bundle - Variant 3,2024-12-06,Returned,1,541.45,20.0,433.16,4.0,2024-12-13,2024-12-14,1.0
OI004439,O001375,C01573,P0117,Beauty & Personal Care,Face Wash - Variant 3,2024-12-06,Returned,1,1772.02,0.0,1772.02,4.0,2024-12-13,2024-12-14,1.0
OI004440,O002625,C00663,P0046,Fashion,Sunglasses,2023-11-22,Returned,1,861.09,0.0,861.09,3.0,2023-11-29,2023-12-02,3.0
OI004441,O003762,C00239,P0202,Toys & Baby,Diaper Pack,2023-04-13,Cancelled,1,1841.6,0.0,1841.6,,,,
OI004442,O003762,C00239,P0047,Fashion,Sunglasses - Variant 2,2023-04-13,Cancelled,1,3874.69,0.0,3874.69,,,,
OI004443,O004021,C00123,P0231,Grocery,Almonds 250g - Variant 3,2023-09-22,Delivered,1,219.41,0.0,219.41,4.0,2023-09-27,2023-09-26,-1.0
OI004444,O003701,C01470,P0090,Home & Kitchen,Curtains - Variant 3,2024-04-12,Cancelled,1,8442.22,0.0,8442.22,,,,
OI004445,O003701,C01470,P0123,Sports & Fitness,Yoga Mat - Variant 3,2024-04-12,Cancelled,1,402.56,0.0,402.56,,,,
OI004446,O004159,C01466,P0119,Beauty & Personal Care,Nail Care Kit - Variant 2,2024-10-08,Returned,1,913.24,0.0,913.24,5.0,2024-10-12,2024-10-11,-1.0
OI004447,O001039,C01226,P0083,Home & Kitchen,Vacuum Cleaner - Variant 2,2023-07-22,Cancelled,1,993.55,0.0,993.55,,,,
OI004448,O002774,C01395,P0067,Home & Kitchen,Air Fryer,2023-09-27,Delivered,2,1253.82,0.0,2507.64,5.0,2023-10-03,2023-10-02,-1.0
OI004449,O002235,C01316,P0192,Toys & Baby,Soft Toy - Variant 3,2024-12-15,Shipped,2,2255.96,0.0,4511.92,,,,
OI004450,O002235,C01316,P0093,Beauty & Personal Care,Face Serum - Variant 3,2024-12-15,Shipped,2,847.03,0.0,1694.06,,,,
OI004451,O000011,C00701,P0144,Sports & Fitness,Gym Bag - Variant 3,2024-07-07,Delivered,1,3418.51,0.0,3418.51,3.0,2024-07-12,2024-07-21,9.0
OI004452,O000011,C00701,P0161,Books,Children's Story Set - Variant 2,2024-07-07,Delivered,1,593.3,15.0,504.3,3.0,2024-07-12,2024-07-21,9.0
OI004453,O000011,C00701,P0069,Home & Kitchen,Air Fryer - Variant 3,2024-07-07,Delivered,1,4764.36,5.0,4526.14,3.0,2024-07-12,2024-07-21,9.0
OI004454,O002648,C01267,P0124,Sports & Fitness,Adjustable Dumbbells,2024-10-12,Shipped,1,3167.83,0.0,3167.83,,,,
OI004455,O002648,C01267,P0035,Fashion,Denim Jacket - Variant 2,2024-10-12,Shipped,1,649.39,0.0,649.39,,,,
OI004456,O003875,C00422,P0098,Beauty & Personal Care,Hair Dryer - Variant 2,2023-02-12,Delivered,2,1082.19,5.0,2056.16,3.0,2023-02-17,2023-02-18,1.0
OI004457,O003875,C00422,P0040,Fashion,Formal Shirt,2023-02-12,Delivered,3,1983.79,0.0,5951.37,3.0,2023-02-17,2023-02-18,1.0
OI004458,O002997,C00967,P0221,Grocery,Green Tea Pack - Variant 2,2024-03-09,Delivered,2,172.01,10.0,309.62,4.0,2024-03-16,2024-03-17,1.0
OI004459,O001427,C00262,P0147,Sports & Fitness,Badminton Racket - Variant 3,2024-12-26,Delivered,1,5810.42,10.0,5229.38,5.0,2024-12-31,2024-12-29,-2.0
OI004460,O001404,C01062,P0009,Electronics,Smartwatch - Variant 3,2024-11-22,Delivered,1,14247.51,5.0,13535.13,5.0,2024-11-28,2024-11-28,0.0
OI004461,O001020,C00391,P0084,Home & Kitchen,Vacuum Cleaner - Variant 3,2023-11-07,Returned,1,3021.86,5.0,2870.77,4.0,2023-11-14,2023-11-13,-1.0
OI004462,O001020,C00391,P0037,Fashion,Running Shoes,2023-11-07,Returned,1,324.95,5.0,308.7,4.0,2023-11-14,2023-11-13,-1.0
OI004463,O001020,C00391,P0159,Books,Cookbook - Variant 3,2023-11-07,Returned,1,467.06,20.0,373.65,4.0,2023-11-14,2023-11-13,-1.0
OI004464,O001020,C00391,P0024,Electronics,Mechanical Keyboard - Variant 3,2023-11-07,Returned,1,14577.63,0.0,14577.63,4.0,2023-11-14,2023-11-13,-1.0
OI004465,O000781,C01227,P0131,Sports & Fitness,Cricket Bat - Variant 2,2024-10-04,Returned,1,4419.55,20.0,3535.64,4.0,2024-10-11,2024-10-14,3.0
OI004466,O000781,C01227,P0210,Toys & Baby,Board Game - Variant 3,2024-10-04,Returned,1,2401.94,0.0,2401.94,4.0,2024-10-11,2024-10-14,3.0
OI004467,O000719,C01023,P0199,Toys & Baby,Educational Tablet,2024-12-13,Returned,2,3024.68,10.0,5444.42,4.0,2024-12-20,2024-12-20,0.0
OI004468,O001908,C00773,P0219,Grocery,Assorted Snacks Box - Variant 3,2023-11-04,Delivered,1,154.51,15.0,131.33,3.0,2023-11-11,2023-11-11,0.0
OI004469,O003913,C00962,P0172,Books,Poetry Collection,2023-11-21,Cancelled,1,254.88,0.0,254.88,,,,
OI004470,O001216,C00940,P0190,Toys & Baby,Soft Toy,2023-02-14,Returned,1,2877.47,0.0,2877.47,4.0,2023-02-20,2023-02-21,1.0
OI004471,O001216,C00940,P0117,Beauty & Personal Care,Face Wash - Variant 3,2023-02-14,Returned,3,1772.02,0.0,5316.06,4.0,2023-02-20,2023-02-21,1.0
OI004472,O002394,C01398,P0098,Beauty & Personal Care,Hair Dryer - Variant 2,2023-09-21,Returned,1,1082.19,20.0,865.75,3.0,2023-09-28,2023-09-29,1.0
OI004473,O002785,C01520,P0231,Grocery,Almonds 250g - Variant 3,2023-08-23,Shipped,1,219.41,5.0,208.44,,,,
OI004474,O002785,C01520,P0169,Books,Comic Book Bundle,2023-08-23,Shipped,1,868.91,20.0,695.13,,,,
OI004475,O000736,C00172,P0142,Sports & Fitness,Gym Bag,2024-06-01,Shipped,1,2815.41,0.0,2815.41,,,,
OI004476,O000575,C00452,P0062,Home & Kitchen,Non-stick Cookware Set - Variant 2,2024-06-20,Delivered,2,2997.43,0.0,5994.86,4.0,2024-06-27,2024-06-25,-2.0
OI004477,O002432,C01184,P0187,Toys & Baby,Baby Stroller,2023-12-17,Delivered,1,465.38,0.0,465.38,4.0,2023-12-22,2023-12-22,0.0
OI004478,O002432,C01184,P0027,Electronics,4K Webcam - Variant 3,2023-12-17,Delivered,1,42325.85,20.0,33860.68,4.0,2023-12-22,2023-12-22,0.0
OI004479,O000324,C00647,P0101,Beauty & Personal Care,Electric Trimmer - Variant 2,2023-08-22,Shipped,1,1960.89,5.0,1862.85,,,,
OI004480,O003038,C00896,P0014,Electronics,Laptop Stand - Variant 2,2023-12-05,Shipped,1,9625.58,0.0,9625.58,,,,
OI004481,O003038,C00896,P0141,Sports & Fitness,Skipping Rope - Variant 3,2023-12-05,Shipped,2,6262.04,0.0,12524.08,,,,
OI004482,O003038,C00896,P0223,Grocery,Instant Noodles Pack,2023-12-05,Shipped,1,1227.56,15.0,1043.43,,,,
OI004483,O002141,C00863,P0047,Fashion,Sunglasses - Variant 2,2023-08-05,Delivered,1,3874.69,0.0,3874.69,5.0,2023-08-09,2023-08-09,0.0
OI004484,O000362,C00581,P0184,Toys & Baby,Remote Control Car,2024-01-05,Shipped,1,3368.99,0.0,3368.99,,,,
OI004485,O000373,C00406,P0113,Beauty & Personal Care,Shampoo Combo - Variant 2,2024-01-10,Cancelled,1,868.09,0.0,868.09,,,,
OI004486,O000373,C00406,P0031,Fashion,Cotton T-Shirt,2024-01-10,Cancelled,1,2125.78,5.0,2019.49,,,,
OI004487,O000910,C01383,P0166,Books,Business Strategy Book,2024-10-23,Delivered,1,419.38,10.0,377.44,4.0,2024-10-30,2024-11-02,3.0
OI004488,O002628,C01548,P0121,Sports & Fitness,Yoga Mat,2023-06-06,Delivered,1,6600.07,20.0,5280.06,4.0,2023-06-10,2023-06-13,3.0
OI004489,O000988,C00206,P0045,Fashion,Leather Wallet - Variant 3,2024-12-27,Returned,1,4468.9,0.0,4468.9,4.0,2024-12-31,2024-12-31,0.0
OI004490,O000497,C01578,P0017,Electronics,USB-C Hub - Variant 2,2024-12-19,Delivered,1,3675.28,5.0,3491.52,5.0,2024-12-23,2024-12-21,-2.0
OI004491,O001751,C01551,P0118,Beauty & Personal Care,Nail Care Kit,2023-10-16,Delivered,1,665.2,20.0,532.16,5.0,2023-10-21,2023-10-21,0.0
OI004492,O002403,C01180,P0176,Books,History Book - Variant 2,2024-01-28,Delivered,1,551.82,0.0,551.82,4.0,2024-02-01,2024-01-31,-1.0
OI004493,O002122,C01023,P0056,Fashion,Sneakers - Variant 2,2023-06-09,Cancelled,1,1660.83,0.0,1660.83,,,,
OI004494,O002122,C01023,P0051,Fashion,Backpack - Variant 3,2023-06-09,Cancelled,1,446.72,5.0,424.38,,,,
OI004495,O001307,C01069,P0114,Beauty & Personal Care,Shampoo Combo - Variant 3,2023-07-19,Delivered,1,2920.73,0.0,2920.73,3.0,2023-07-23,2023-07-22,-1.0
OI004496,O000072,C01278,P0202,Toys & Baby,Diaper Pack,2023-05-16,Cancelled,1,1841.6,0.0,1841.6,,,,
OI004497,O001207,C00503,P0184,Toys & Baby,Remote Control Car,2023-10-01,Returned,1,3368.99,20.0,2695.19,5.0,2023-10-05,2023-10-03,-2.0
